sku ; nombre ; categoria ; precio ; stock ; vendidos
ROPA-37313 ; Levi's Blanco Vestido Talla S ; ROPA ; 939.53 ; 24 ; 0
FOOD-37314 ; Kraft Natural Chocolate 2L ; ALIMENTOS ; 692.74 ; 7 ; 0
HOME-37315 ; Rowenta Mediano Licuadora ; HOGAR ; 404.16 ; 33 ; 0
ELEC-37316 ; Samsung Tablet Office 2021 ; ELECTRONICA ; 809.82 ; 51 ; 0
ROPA-37317 ; Calvin Rojo Chaqueta Talla XL ; ROPA ; 315.22 ; 74 ; 0
FOOD-37318 ; Nestlé Natural Chocolate 250ml ; ALIMENTOS ; 895.03 ; 41 ; 0
HOME-37319 ; Braun Grande Batidora ; HOGAR ; 625.45 ; 89 ; 0
ELEC-37320 ; Asus Smartwatch Standard 2020 ; ELECTRONICA ; 475.84 ; 94 ; 0
ROPA-37321 ; Tommy Amarillo Vestido Talla XS ; ROPA ; 364.29 ; 29 ; 0
FOOD-37322 ; General Mills Natural Yogurt 100g ; ALIMENTOS ; 887.19 ; 0 ; 0
HOME-37323 ; IKEA Manual Microondas ; HOGAR ; 83.84 ; 56 ; 0
ELEC-37324 ; Sony Router Standard 2024 ; ELECTRONICA ; 507.99 ; 99 ; 0
ROPA-37325 ; Calvin Amarillo Zapatos Talla S ; ROPA ; 619.97 ; 26 ; 0
FOOD-37326 ; Danone Natural Jamón 1kg ; ALIMENTOS ; 349.41 ; 59 ; 0
HOME-37327 ; Miele Portátil Microondas ; HOGAR ; 103.63 ; 1 ; 0
ELEC-37328 ; Lenovo Teclado Max 2023 ; ELECTRONICA ; 842.21 ; 40 ; 0
ROPA-37329 ; Calvin Blanco Bufanda Talla XS ; ROPA ; 531.92 ; 20 ; 0
FOOD-37330 ; Kraft Económico Cereal 500g ; ALIMENTOS ; 109.00 ; 48 ; 0
HOME-37331 ; Bosch XL Silla ; HOGAR ; 807.47 ; 18 ; 0
ELEC-37332 ; Sony Mouse Pro 2022 ; ELECTRONICA ; 63.12 ; 89 ; 0
ROPA-37333 ; Nike Naranja Chaqueta Talla L ; ROPA ; 706.34 ; 14 ; 0
FOOD-37334 ; Pepsi Gourmet Jugo 2L ; ALIMENTOS ; 241.16 ; 95 ; 0
HOME-37335 ; Siemens Grande Tostadora ; HOGAR ; 449.90 ; 40 ; 0
ELEC-37336 ; Samsung Tablet Lite 2021 ; ELECTRONICA ; 439.23 ; 52 ; 0
ROPA-37337 ; Puma Rosa Chaqueta Talla S ; ROPA ; 945.12 ; 97 ; 0
FOOD-37338 ; Heinz Premium Pan 100g ; ALIMENTOS ; 414.82 ; 18 ; 0
HOME-37339 ; Rowenta Automático Cafetera ; HOGAR ; 229.91 ; 29 ; 0
ELEC-37340 ; Dell Router Max 2020 ; ELECTRONICA ; 896.45 ; 86 ; 0
ROPA-37341 ; Levi's Rojo Zapatos Talla XL ; ROPA ; 625.57 ; 79 ; 0
FOOD-37342 ; Kellogg's Sin azúcar Chocolate 2L ; ALIMENTOS ; 661.84 ; 1 ; 0
HOME-37343 ; Rowenta Mediano Silla ; HOGAR ; 447.80 ; 30 ; 0
ELEC-37344 ; Apple Mouse Gaming 2024 ; ELECTRONICA ; 982.16 ; 9 ; 0
ROPA-37345 ; Gucci Naranja Zapatos Talla M ; ROPA ; 280.08 ; 15 ; 0
FOOD-37346 ; Unilever Premium Jugo 200g ; ALIMENTOS ; 995.96 ; 5 ; 0
HOME-37347 ; Whirlpool Mediano Lámpara ; HOGAR ; 849.22 ; 97 ; 0
ELEC-37348 ; HP Mouse Standard 2023 ; ELECTRONICA ; 509.72 ; 98 ; 0
ROPA-37349 ; Gucci Azul Falda Talla L ; ROPA ; 512.27 ; 47 ; 0
FOOD-37350 ; Danone Gourmet Jamón 1kg ; ALIMENTOS ; 534.75 ; 5 ; 0
HOME-37351 ; Miele Pequeño Aspiradora ; HOGAR ; 426.98 ; 36 ; 0
ELEC-37352 ; Samsung Teclado Office 2022 ; ELECTRONICA ; 610.75 ; 49 ; 0
ROPA-37353 ; Adidas Gris Pantalón Talla XXL ; ROPA ; 573.91 ; 13 ; 0
FOOD-37354 ; Kellogg's Gourmet Cereal 100g ; ALIMENTOS ; 985.78 ; 50 ; 0
HOME-37355 ; Philips Pequeño Lámpara ; HOGAR ; 118.49 ; 25 ; 0
ELEC-37356 ; Apple Laptop Standard 2021 ; ELECTRONICA ; 289.83 ; 41 ; 0
ROPA-37357 ; Zara Rosa Vestido Talla L ; ROPA ; 164.13 ; 97 ; 0
FOOD-37358 ; Kellogg's Gourmet Galletas 1L ; ALIMENTOS ; 795.55 ; 87 ; 0
HOME-37359 ; Rowenta Fijo Licuadora ; HOGAR ; 204.14 ; 94 ; 0
ELEC-37360 ; Apple Laptop Ultra 2020 ; ELECTRONICA ; 644.11 ; 11 ; 0
ROPA-37361 ; H&M Naranja Zapatos Talla S ; ROPA ; 340.35 ; 24 ; 0
FOOD-37362 ; Heinz Orgánico Chocolate 250ml ; ALIMENTOS ; 167.17 ; 93 ; 0
HOME-37363 ; IKEA Mediano Cafetera ; HOGAR ; 299.77 ; 90 ; 0
ELEC-37364 ; Asus Smartphone Max 2024 ; ELECTRONICA ; 447.49 ; 60 ; 0
ROPA-37365 ; Tommy Gris Vestido Talla XS ; ROPA ; 667.34 ; 20 ; 0
FOOD-37366 ; General Mills Bio Cereal 500g ; ALIMENTOS ; 770.40 ; 14 ; 0
HOME-37367 ; Rowenta Pequeño Silla ; HOGAR ; 183.51 ; 51 ; 0
ELEC-37368 ; Xiaomi Laptop Ultra 2023 ; ELECTRONICA ; 706.80 ; 31 ; 0
ROPA-37369 ; Zara Blanco Bufanda Talla M ; ROPA ; 868.77 ; 97 ; 0
FOOD-37370 ; Danone Gourmet Pan 500g ; ALIMENTOS ; 55.12 ; 97 ; 0
HOME-37371 ; Siemens Automático Aspiradora ; HOGAR ; 934.90 ; 62 ; 0
ELEC-37372 ; Asus Router Premium 2022 ; ELECTRONICA ; 404.67 ; 28 ; 0
ROPA-37373 ; Puma Azul Zapatos Talla XXL ; ROPA ; 642.86 ; 25 ; 0
FOOD-37374 ; Heinz Free Pan 1L ; ALIMENTOS ; 126.72 ; 72 ; 0
HOME-37375 ; Siemens XL Tostadora ; HOGAR ; 171.87 ; 73 ; 0
ELEC-37376 ; LG Smartphone Office 2021 ; ELECTRONICA ; 541.45 ; 69 ; 0
ROPA-37377 ; H&M Verde Chaqueta Talla M ; ROPA ; 461.31 ; 2 ; 0
FOOD-37378 ; Danone Integral Queso 250ml ; ALIMENTOS ; 899.50 ; 6 ; 0
HOME-37379 ; Braun XL Tostadora ; HOGAR ; 168.34 ; 1 ; 0
ELEC-37380 ; Huawei Monitor Office 2020 ; ELECTRONICA ; 175.98 ; 96 ; 0
ROPA-37381 ; Calvin Rojo Camiseta Talla S ; ROPA ; 478.28 ; 45 ; 0
FOOD-37382 ; Danone Premium Galletas 1kg ; ALIMENTOS ; 951.65 ; 57 ; 0
HOME-37383 ; Miele Compacto Silla ; HOGAR ; 362.99 ; 48 ; 0
ELEC-37384 ; HP Impresora Pro 2024 ; ELECTRONICA ; 92.55 ; 88 ; 0
ROPA-37385 ; Tommy Rojo Zapatos Talla M ; ROPA ; 863.36 ; 48 ; 0
FOOD-37386 ; Kellogg's Orgánico Chocolate 2L ; ALIMENTOS ; 52.84 ; 79 ; 0
HOME-37387 ; Braun Fijo Aspiradora ; HOGAR ; 467.05 ; 95 ; 0
ELEC-37388 ; Apple Teclado Home 2023 ; ELECTRONICA ; 268.81 ; 29 ; 0
ROPA-37389 ; Puma Azul Gorra Talla XS ; ROPA ; 190.57 ; 88 ; 0
FOOD-37390 ; Campbell Integral Queso 100g ; ALIMENTOS ; 553.00 ; 69 ; 0
HOME-37391 ; Braun Manual Lámpara ; HOGAR ; 36.60 ; 67 ; 0
ELEC-37392 ; Asus Teclado Home 2022 ; ELECTRONICA ; 336.84 ; 59 ; 0
ROPA-37393 ; Calvin Negro Chaqueta Talla M ; ROPA ; 642.20 ; 78 ; 0
FOOD-37394 ; Unilever Económico Leche 1L ; ALIMENTOS ; 118.30 ; 53 ; 0
HOME-37395 ; Bosch Compacto Licuadora ; HOGAR ; 422.28 ; 79 ; 0
ELEC-37396 ; LG Smartphone Max 2021 ; ELECTRONICA ; 597.48 ; 83 ; 0
ROPA-37397 ; Tommy Verde Falda Talla L ; ROPA ; 324.47 ; 86 ; 0
FOOD-37398 ; General Mills Light Refresco 200g ; ALIMENTOS ; 227.94 ; 54 ; 0
HOME-37399 ; Whirlpool Pequeño Mesa ; HOGAR ; 406.85 ; 98 ; 0
ELEC-37400 ; Asus Router Premium 2020 ; ELECTRONICA ; 404.84 ; 27 ; 0
ROPA-37401 ; Gucci Amarillo Chaqueta Talla S ; ROPA ; 758.96 ; 86 ; 0
FOOD-37402 ; Kraft Light Queso 1kg ; ALIMENTOS ; 642.75 ; 84 ; 0
HOME-37403 ; Miele Portátil Mesa ; HOGAR ; 848.46 ; 90 ; 0
ELEC-37404 ; Apple Smartphone Office 2024 ; ELECTRONICA ; 886.13 ; 73 ; 0
ROPA-37405 ; Zara Morado Chaqueta Talla L ; ROPA ; 441.67 ; 93 ; 0
FOOD-37406 ; Kraft Económico Chocolate 1L ; ALIMENTOS ; 794.22 ; 57 ; 0
HOME-37407 ; Philips Compacto Cafetera ; HOGAR ; 235.25 ; 30 ; 0
ELEC-37408 ; Apple Tablet Lite 2023 ; ELECTRONICA ; 398.90 ; 93 ; 0
ROPA-37409 ; Puma Rosa Chaqueta Talla S ; ROPA ; 58.77 ; 7 ; 0
FOOD-37410 ; Unilever Free Leche 200g ; ALIMENTOS ; 579.94 ; 17 ; 0
HOME-37411 ; Rowenta XL Ventilador ; HOGAR ; 923.95 ; 4 ; 0
ELEC-37412 ; Samsung Auriculares Max 2022 ; ELECTRONICA ; 85.58 ; 86 ; 0
ROPA-37413 ; Adidas Gris Pantalón Talla L ; ROPA ; 645.74 ; 74 ; 0
FOOD-37414 ; Coca-Cola Económico Galletas 2L ; ALIMENTOS ; 229.07 ; 22 ; 0
HOME-37415 ; Tefal Pequeño Licuadora ; HOGAR ; 543.13 ; 22 ; 0
ELEC-37416 ; Apple Teclado Gaming 2021 ; ELECTRONICA ; 502.59 ; 66 ; 0
ROPA-37417 ; Tommy Negro Vestido Talla XXL ; ROPA ; 974.16 ; 25 ; 0
FOOD-37418 ; Campbell Gourmet Leche 750g ; ALIMENTOS ; 138.84 ; 35 ; 0
HOME-37419 ; Miele Mediano Licuadora ; HOGAR ; 708.90 ; 18 ; 0
ELEC-37420 ; Apple Router Lite 2020 ; ELECTRONICA ; 248.93 ; 79 ; 0
ROPA-37421 ; Prada Amarillo Pantalón Talla S ; ROPA ; 697.72 ; 54 ; 0
FOOD-37422 ; Unilever Free Galletas 250ml ; ALIMENTOS ; 840.67 ; 3 ; 0
HOME-37423 ; Black&Decker Mediano Cafetera ; HOGAR ; 108.54 ; 18 ; 0
ELEC-37424 ; HP Auriculares Lite 2024 ; ELECTRONICA ; 836.36 ; 25 ; 0
ROPA-37425 ; Prada Morado Chaqueta Talla XXL ; ROPA ; 196.72 ; 58 ; 0
FOOD-37426 ; Unilever Premium Jamón 250ml ; ALIMENTOS ; 531.99 ; 37 ; 0
HOME-37427 ; Whirlpool Pequeño Tostadora ; HOGAR ; 635.01 ; 98 ; 0
ELEC-37428 ; Dell Auriculares Gaming 2023 ; ELECTRONICA ; 511.18 ; 24 ; 0
ROPA-37429 ; H&M Negro Pantalón Talla S ; ROPA ; 187.60 ; 46 ; 0
FOOD-37430 ; Unilever Free Pan 200g ; ALIMENTOS ; 727.24 ; 18 ; 0
HOME-37431 ; Tefal Manual Aspiradora ; HOGAR ; 62.70 ; 60 ; 0
ELEC-37432 ; LG Teclado Pro 2022 ; ELECTRONICA ; 574.74 ; 52 ; 0
ROPA-37433 ; Zara Gris Camiseta Talla XXL ; ROPA ; 451.97 ; 66 ; 0
FOOD-37434 ; Heinz Integral Queso 200g ; ALIMENTOS ; 139.13 ; 91 ; 0
HOME-37435 ; Miele Mediano Tostadora ; HOGAR ; 442.38 ; 85 ; 0
ELEC-37436 ; Apple Monitor Standard 2021 ; ELECTRONICA ; 477.63 ; 37 ; 0
ROPA-37437 ; Prada Azul Camiseta Talla M ; ROPA ; 256.39 ; 46 ; 0
FOOD-37438 ; Unilever Integral Chocolate 250ml ; ALIMENTOS ; 708.79 ; 19 ; 0
HOME-37439 ; Bosch Grande Lámpara ; HOGAR ; 260.89 ; 74 ; 0
ELEC-37440 ; Xiaomi Router Premium 2020 ; ELECTRONICA ; 779.74 ; 81 ; 0
ROPA-37441 ; Adidas Amarillo Chaqueta Talla S ; ROPA ; 312.53 ; 23 ; 0
FOOD-37442 ; Heinz Natural Jugo 500g ; ALIMENTOS ; 450.77 ; 21 ; 0
HOME-37443 ; Miele Grande Mesa ; HOGAR ; 38.26 ; 61 ; 0
ELEC-37444 ; Samsung Tablet Premium 2024 ; ELECTRONICA ; 646.09 ; 57 ; 0
ROPA-37445 ; Levi's Rosa Falda Talla S ; ROPA ; 434.03 ; 9 ; 0
FOOD-37446 ; Kraft Gourmet Queso 500g ; ALIMENTOS ; 496.46 ; 4 ; 0
HOME-37447 ; Rowenta Portátil Cafetera ; HOGAR ; 792.91 ; 58 ; 0
ELEC-37448 ; Xiaomi Laptop Standard 2023 ; ELECTRONICA ; 555.69 ; 5 ; 0
ROPA-37449 ; Tommy Amarillo Vestido Talla XS ; ROPA ; 164.47 ; 22 ; 0
FOOD-37450 ; Heinz Integral Queso 250ml ; ALIMENTOS ; 507.03 ; 67 ; 0
HOME-37451 ; IKEA Grande Microondas ; HOGAR ; 792.81 ; 75 ; 0
ELEC-37452 ; HP Router Premium 2022 ; ELECTRONICA ; 358.13 ; 6 ; 0
ROPA-37453 ; Levi's Naranja Sudadera Talla L ; ROPA ; 988.01 ; 82 ; 0
FOOD-37454 ; Unilever Light Galletas 250ml ; ALIMENTOS ; 434.44 ; 41 ; 0
HOME-37455 ; IKEA Automático Microondas ; HOGAR ; 217.92 ; 31 ; 0
ELEC-37456 ; Huawei Auriculares Pro 2021 ; ELECTRONICA ; 880.49 ; 15 ; 0
ROPA-37457 ; H&M Morado Bufanda Talla M ; ROPA ; 71.93 ; 45 ; 0
FOOD-37458 ; General Mills Light Jamón 1kg ; ALIMENTOS ; 126.49 ; 79 ; 0
HOME-37459 ; Tefal Automático Aspiradora ; HOGAR ; 836.95 ; 32 ; 0
ELEC-37460 ; Sony Laptop Ultra 2020 ; ELECTRONICA ; 704.01 ; 99 ; 0
ROPA-37461 ; Zara Gris Pantalón Talla S ; ROPA ; 387.72 ; 29 ; 0
FOOD-37462 ; Nestlé Bio Refresco 250ml ; ALIMENTOS ; 399.59 ; 38 ; 0
HOME-37463 ; Philips Automático Mesa ; HOGAR ; 918.87 ; 92 ; 0
ELEC-37464 ; Samsung Tablet Standard 2024 ; ELECTRONICA ; 768.15 ; 87 ; 0
ROPA-37465 ; Prada Morado Vestido Talla XXL ; ROPA ; 924.96 ; 58 ; 0
FOOD-37466 ; General Mills Light Galletas 750g ; ALIMENTOS ; 540.20 ; 83 ; 0
HOME-37467 ; Miele Digital Silla ; HOGAR ; 697.02 ; 29 ; 0
ELEC-37468 ; HP Router Gaming 2023 ; ELECTRONICA ; 996.60 ; 38 ; 0
ROPA-37469 ; Adidas Morado Short Talla XL ; ROPA ; 259.57 ; 10 ; 0
FOOD-37470 ; Unilever Integral Cereal 1L ; ALIMENTOS ; 313.59 ; 27 ; 0
HOME-37471 ; Whirlpool Mediano Lámpara ; HOGAR ; 291.37 ; 42 ; 0
ELEC-37472 ; Lenovo Smartphone Standard 2022 ; ELECTRONICA ; 117.73 ; 95 ; 0
ROPA-37473 ; Gucci Morado Zapatos Talla XS ; ROPA ; 455.68 ; 78 ; 0
FOOD-37474 ; Danone Natural Jugo 2L ; ALIMENTOS ; 945.84 ; 83 ; 0
HOME-37475 ; Braun XL Ventilador ; HOGAR ; 951.64 ; 74 ; 0
ELEC-37476 ; Dell Router Max 2021 ; ELECTRONICA ; 199.12 ; 54 ; 0
ROPA-37477 ; H&M Azul Bufanda Talla XL ; ROPA ; 507.83 ; 48 ; 0
FOOD-37478 ; Campbell Sin azúcar Galletas 200g ; ALIMENTOS ; 782.79 ; 89 ; 0
HOME-37479 ; Black&Decker Grande Mesa ; HOGAR ; 932.07 ; 8 ; 0
ELEC-37480 ; Huawei Laptop Standard 2020 ; ELECTRONICA ; 833.64 ; 93 ; 0
ROPA-37481 ; Puma Verde Vestido Talla XS ; ROPA ; 457.57 ; 63 ; 0
FOOD-37482 ; Danone Gourmet Jugo 200g ; ALIMENTOS ; 386.91 ; 34 ; 0
HOME-37483 ; Bosch Automático Licuadora ; HOGAR ; 325.37 ; 38 ; 0
ELEC-37484 ; Samsung Smartwatch Max 2024 ; ELECTRONICA ; 831.74 ; 31 ; 0
ROPA-37485 ; Tommy Verde Gorra Talla L ; ROPA ; 936.23 ; 47 ; 0
FOOD-37486 ; Danone Sin azúcar Pan 100g ; ALIMENTOS ; 400.60 ; 92 ; 0
HOME-37487 ; Bosch Pequeño Ventilador ; HOGAR ; 721.56 ; 35 ; 0
ELEC-37488 ; Lenovo Auriculares Home 2023 ; ELECTRONICA ; 772.34 ; 3 ; 0
ROPA-37489 ; Puma Negro Camiseta Talla XS ; ROPA ; 953.07 ; 72 ; 0
FOOD-37490 ; Kellogg's Económico Galletas 500g ; ALIMENTOS ; 502.12 ; 50 ; 0
HOME-37491 ; Siemens Automático Microondas ; HOGAR ; 654.51 ; 89 ; 0
ELEC-37492 ; Apple Auriculares Lite 2022 ; ELECTRONICA ; 12.10 ; 80 ; 0
ROPA-37493 ; Zara Azul Gorra Talla M ; ROPA ; 955.29 ; 16 ; 0
FOOD-37494 ; Kellogg's Bio Refresco 1kg ; ALIMENTOS ; 107.53 ; 79 ; 0
HOME-37495 ; Rowenta Mediano Batidora ; HOGAR ; 916.66 ; 85 ; 0
ELEC-37496 ; Lenovo Smartphone Gaming 2021 ; ELECTRONICA ; 810.36 ; 76 ; 0
ROPA-37497 ; Gucci Morado Gorra Talla M ; ROPA ; 614.42 ; 49 ; 0
FOOD-37498 ; Coca-Cola Gourmet Jamón 500g ; ALIMENTOS ; 729.86 ; 87 ; 0
HOME-37499 ; Whirlpool Pequeño Mesa ; HOGAR ; 409.79 ; 69 ; 0
ELEC-37500 ; Apple Smartwatch Premium 2020 ; ELECTRONICA ; 794.61 ; 0 ; 0
ROPA-37501 ; Nike Negro Pantalón Talla XXL ; ROPA ; 840.37 ; 24 ; 0
FOOD-37502 ; Heinz Free Jugo 200g ; ALIMENTOS ; 253.90 ; 57 ; 0
HOME-37503 ; IKEA Automático Microondas ; HOGAR ; 77.35 ; 92 ; 0
ELEC-37504 ; Huawei Tablet Gaming 2024 ; ELECTRONICA ; 778.70 ; 69 ; 0
ROPA-37505 ; Prada Rojo Camiseta Talla L ; ROPA ; 962.72 ; 79 ; 0
FOOD-37506 ; Kellogg's Free Chocolate 500g ; ALIMENTOS ; 322.81 ; 54 ; 0
HOME-37507 ; Whirlpool Manual Mesa ; HOGAR ; 41.15 ; 48 ; 0
ELEC-37508 ; Asus Auriculares Home 2023 ; ELECTRONICA ; 743.70 ; 78 ; 0
ROPA-37509 ; H&M Negro Vestido Talla L ; ROPA ; 85.53 ; 65 ; 0
FOOD-37510 ; Unilever Sin azúcar Yogurt 200g ; ALIMENTOS ; 760.04 ; 47 ; 0
HOME-37511 ; Rowenta Grande Batidora ; HOGAR ; 63.07 ; 34 ; 0
ELEC-37512 ; Huawei Tablet Pro 2022 ; ELECTRONICA ; 598.62 ; 85 ; 0
ROPA-37513 ; Zara Negro Vestido Talla M ; ROPA ; 980.25 ; 66 ; 0
FOOD-37514 ; Danone Gourmet Leche 250ml ; ALIMENTOS ; 737.61 ; 4 ; 0
HOME-37515 ; Philips Manual Tostadora ; HOGAR ; 829.40 ; 15 ; 0
ELEC-37516 ; Samsung Impresora Pro 2021 ; ELECTRONICA ; 805.89 ; 82 ; 0
ROPA-37517 ; H&M Verde Camiseta Talla L ; ROPA ; 278.05 ; 66 ; 0
FOOD-37518 ; Pepsi Light Jugo 250ml ; ALIMENTOS ; 909.27 ; 28 ; 0
HOME-37519 ; Philips Fijo Mesa ; HOGAR ; 833.58 ; 56 ; 0
ELEC-37520 ; Apple Impresora Home 2020 ; ELECTRONICA ; 183.79 ; 30 ; 0
ROPA-37521 ; Zara Negro Short Talla XL ; ROPA ; 451.02 ; 84 ; 0
FOOD-37522 ; Nestlé Free Chocolate 200g ; ALIMENTOS ; 974.72 ; 56 ; 0
HOME-37523 ; Black&Decker Digital Aspiradora ; HOGAR ; 709.96 ; 56 ; 0
ELEC-37524 ; Huawei Router Ultra 2024 ; ELECTRONICA ; 325.75 ; 99 ; 0
ROPA-37525 ; Puma Verde Vestido Talla XS ; ROPA ; 118.75 ; 90 ; 0
FOOD-37526 ; Danone Free Galletas 750g ; ALIMENTOS ; 258.32 ; 42 ; 0
HOME-37527 ; Black&Decker Manual Tostadora ; HOGAR ; 389.28 ; 11 ; 0
ELEC-37528 ; Sony Mouse Premium 2023 ; ELECTRONICA ; 583.77 ; 38 ; 0
ROPA-37529 ; H&M Rojo Sudadera Talla L ; ROPA ; 644.57 ; 50 ; 0
FOOD-37530 ; Unilever Bio Leche 750g ; ALIMENTOS ; 223.36 ; 89 ; 0
HOME-37531 ; Rowenta XL Licuadora ; HOGAR ; 433.56 ; 65 ; 0
ELEC-37532 ; Sony Mouse Gaming 2022 ; ELECTRONICA ; 480.72 ; 57 ; 0
ROPA-37533 ; Zara Gris Sudadera Talla L ; ROPA ; 903.05 ; 92 ; 0
FOOD-37534 ; Kellogg's Integral Refresco 500g ; ALIMENTOS ; 170.54 ; 0 ; 0
HOME-37535 ; Whirlpool Pequeño Cafetera ; HOGAR ; 346.03 ; 56 ; 0
ELEC-37536 ; Apple Tablet Max 2021 ; ELECTRONICA ; 923.92 ; 8 ; 0
ROPA-37537 ; Calvin Gris Zapatos Talla XXL ; ROPA ; 858.01 ; 68 ; 0
FOOD-37538 ; Nestlé Sin azúcar Queso 100g ; ALIMENTOS ; 386.57 ; 70 ; 0
HOME-37539 ; IKEA Pequeño Silla ; HOGAR ; 758.91 ; 39 ; 0
ELEC-37540 ; Huawei Monitor Deluxe 2020 ; ELECTRONICA ; 789.76 ; 90 ; 0
ROPA-37541 ; Prada Morado Chaqueta Talla L ; ROPA ; 187.70 ; 66 ; 0
FOOD-37542 ; Coca-Cola Económico Queso 1L ; ALIMENTOS ; 526.59 ; 38 ; 0
HOME-37543 ; Philips Grande Cafetera ; HOGAR ; 809.48 ; 59 ; 0
ELEC-37544 ; Apple Teclado Home 2024 ; ELECTRONICA ; 546.61 ; 12 ; 0
ROPA-37545 ; Levi's Rosa Short Talla S ; ROPA ; 221.29 ; 96 ; 0
FOOD-37546 ; Unilever Integral Leche 200g ; ALIMENTOS ; 71.37 ; 59 ; 0
HOME-37547 ; Bosch Compacto Cafetera ; HOGAR ; 82.43 ; 8 ; 0
ELEC-37548 ; HP Mouse Gaming 2023 ; ELECTRONICA ; 80.95 ; 99 ; 0
ROPA-37549 ; H&M Blanco Gorra Talla M ; ROPA ; 868.38 ; 44 ; 0
FOOD-37550 ; Heinz Natural Cereal 1L ; ALIMENTOS ; 27.84 ; 84 ; 0
HOME-37551 ; Bosch Compacto Batidora ; HOGAR ; 883.86 ; 67 ; 0
ELEC-37552 ; Asus Router Premium 2022 ; ELECTRONICA ; 908.87 ; 16 ; 0
ROPA-37553 ; Calvin Negro Sudadera Talla M ; ROPA ; 310.75 ; 86 ; 0
FOOD-37554 ; General Mills Free Jamón 1L ; ALIMENTOS ; 339.10 ; 42 ; 0
HOME-37555 ; Tefal XL Microondas ; HOGAR ; 919.89 ; 51 ; 0
ELEC-37556 ; Lenovo Teclado Standard 2021 ; ELECTRONICA ; 432.89 ; 48 ; 0
ROPA-37557 ; Adidas Rosa Zapatos Talla M ; ROPA ; 522.92 ; 88 ; 0
FOOD-37558 ; Kraft Económico Queso 1L ; ALIMENTOS ; 587.32 ; 71 ; 0
HOME-37559 ; Bosch Mediano Ventilador ; HOGAR ; 360.30 ; 79 ; 0
ELEC-37560 ; Lenovo Router Pro 2020 ; ELECTRONICA ; 801.32 ; 65 ; 0
ROPA-37561 ; Zara Rosa Camiseta Talla XS ; ROPA ; 155.85 ; 47 ; 0
FOOD-37562 ; Pepsi Natural Yogurt 2L ; ALIMENTOS ; 930.78 ; 42 ; 0
HOME-37563 ; Philips Fijo Cafetera ; HOGAR ; 985.10 ; 49 ; 0
ELEC-37564 ; Dell Router Home 2024 ; ELECTRONICA ; 724.98 ; 53 ; 0
ROPA-37565 ; Calvin Blanco Short Talla XS ; ROPA ; 125.32 ; 36 ; 0
FOOD-37566 ; Nestlé Económico Queso 1kg ; ALIMENTOS ; 463.34 ; 61 ; 0
HOME-37567 ; Siemens Mediano Licuadora ; HOGAR ; 109.58 ; 88 ; 0
ELEC-37568 ; HP Mouse Standard 2023 ; ELECTRONICA ; 233.57 ; 91 ; 0
ROPA-37569 ; H&M Azul Camiseta Talla L ; ROPA ; 964.23 ; 77 ; 0
FOOD-37570 ; Coca-Cola Sin azúcar Jugo 2L ; ALIMENTOS ; 332.69 ; 61 ; 0
HOME-37571 ; Bosch Automático Licuadora ; HOGAR ; 50.55 ; 14 ; 0
ELEC-37572 ; Xiaomi Router Home 2022 ; ELECTRONICA ; 91.57 ; 14 ; 0
ROPA-37573 ; H&M Blanco Falda Talla M ; ROPA ; 945.52 ; 36 ; 0
FOOD-37574 ; Nestlé Premium Galletas 200g ; ALIMENTOS ; 390.68 ; 12 ; 0
HOME-37575 ; Braun Mediano Licuadora ; HOGAR ; 684.47 ; 20 ; 0
ELEC-37576 ; Lenovo Tablet Deluxe 2021 ; ELECTRONICA ; 610.87 ; 79 ; 0
ROPA-37577 ; Nike Negro Gorra Talla M ; ROPA ; 269.89 ; 21 ; 0
FOOD-37578 ; General Mills Natural Jugo 750g ; ALIMENTOS ; 176.97 ; 98 ; 0
HOME-37579 ; Whirlpool Compacto Ventilador ; HOGAR ; 315.11 ; 64 ; 0
ELEC-37580 ; LG Monitor Pro 2020 ; ELECTRONICA ; 885.00 ; 33 ; 0
ROPA-37581 ; Nike Naranja Chaqueta Talla S ; ROPA ; 29.89 ; 35 ; 0
FOOD-37582 ; Kraft Económico Refresco 500g ; ALIMENTOS ; 434.45 ; 61 ; 0
HOME-37583 ; Philips Digital Silla ; HOGAR ; 616.46 ; 45 ; 0
ELEC-37584 ; Huawei Monitor Max 2024 ; ELECTRONICA ; 707.25 ; 52 ; 0
ROPA-37585 ; Zara Verde Pantalón Talla L ; ROPA ; 749.74 ; 98 ; 0
FOOD-37586 ; Heinz Sin azúcar Leche 250ml ; ALIMENTOS ; 612.45 ; 96 ; 0
HOME-37587 ; Siemens Pequeño Aspiradora ; HOGAR ; 773.61 ; 76 ; 0
ELEC-37588 ; Sony Auriculares Max 2023 ; ELECTRONICA ; 752.48 ; 82 ; 0
ROPA-37589 ; Levi's Amarillo Short Talla XL ; ROPA ; 597.44 ; 61 ; 0
FOOD-37590 ; Coca-Cola Económico Refresco 2L ; ALIMENTOS ; 931.51 ; 50 ; 0
HOME-37591 ; IKEA Manual Silla ; HOGAR ; 842.07 ; 93 ; 0
ELEC-37592 ; Xiaomi Monitor Pro 2022 ; ELECTRONICA ; 809.93 ; 27 ; 0
ROPA-37593 ; Puma Negro Gorra Talla S ; ROPA ; 543.33 ; 53 ; 0
FOOD-37594 ; Pepsi Natural Pan 500g ; ALIMENTOS ; 10.45 ; 67 ; 0
